date,dew,pollution,temp,wnd_dir,wnd_spd,snow,rain,target
2013/12/5 8:00,-12,33,4,0,4.02,0,0,25
2013/12/5 9:00,-14,27,6,0,7.15,0,0,12
2013/12/5 10:00,-17,25,8,0,10.28,0,0,9
2013/12/5 11:00,-18,12,9,-10,4.02,0,0,10
2013/12/5 12:00,-17,9,9,0,3.13,0,0,11
2013/12/5 13:00,-17,10,9,-10,3.13,0,0,11
2013/12/5 14:00,-17,11,10,-10,6.26,0,0,13
2013/12/5 15:00,-17,11,10,20,0.89,0,0,17
2013/12/5 16:00,-18,13,8,10,1.79,0,0,32
2013/12/5 17:00,-16,17,6,10,2.68,0,0,62
2013/12/5 18:00,-15,32,3,20,0.89,0,0,42
2013/12/5 19:00,-15,62,3,10,1.79,0,0,59
2013/12/5 20:00,-16,42,4,10,3.58,0,0,66
2013/12/5 21:00,-15,59,3,10,5.37,0,0,77
2013/12/5 22:00,-14,66,0,10,7.16,0,0,84
2013/12/5 23:00,-11,77,-1,20,0.89,0,0,91
2013/12/6 0:00,-12,84,-2,20,1.78,0,0,112
2013/12/6 1:00,-11,91,-2,20,2.67,0,0,130
2013/12/6 2:00,-11,112,-4,0,1.79,0,0,139
2013/12/6 3:00,-11,130,-3,20,0.89,0,0,155
2013/12/6 4:00,-12,139,-4,0,0.89,0,0,163
2013/12/6 5:00,-11,155,-5,-10,0.89,0,0,141
2013/12/6 6:00,-11,163,-4,0,1.79,0,0,182
2013/12/6 7:00,-11,141,-5,20,0.89,0,0,138
2013/12/6 8:00,-11,182,-5,0,1.79,0,0,119
2013/12/6 9:00,-10,138,2,20,0.89,0,0,135
2013/12/6 10:00,-11,119,3,20,1.78,0,0,159
2013/12/6 11:00,-11,135,5,20,2.67,0,0,122
2013/12/6 12:00,-12,159,7,0,1.79,0,0,81
2013/12/6 13:00,-12,122,9,0,3.58,0,0,167
2013/12/6 14:00,-12,81,10,20,0.89,0,0,246
2013/12/6 15:00,-12,167,10,20,1.78,0,0,224
2013/12/6 16:00,-9,246,9,10,1.79,0,0,115
2013/12/6 17:00,-8,224,8,10,5.81,0,0,124
2013/12/6 18:00,-6,115,5,20,0.89,0,0,152
2013/12/6 19:00,-6,124,3,20,1.78,0,0,170
2013/12/6 20:00,-7,152,-1,-10,1.79,0,0,269
2013/12/6 21:00,-5,170,1,20,0.45,0,0,294
2013/12/6 22:00,-5,269,-1,-10,0.89,0,0,330
2013/12/6 23:00,-6,294,-2,10,0.89,0,0,407
2013/12/7 0:00,-6,330,-2,10,1.78,0,0,430
2013/12/7 1:00,-7,407,-3,0,0.89,0,0,415
2013/12/7 2:00,-6,430,-3,20,0.45,0,0,343
2013/12/7 3:00,-7,415,-3,20,0.9,0,0,320
2013/12/7 4:00,-7,343,-4,0,1.79,0,0,244
2013/12/7 5:00,-8,320,-4,0,3.58,0,0,197
2013/12/7 6:00,-8,244,-4,20,0.89,0,0,172
2013/12/7 7:00,-8,197,-4,20,1.78,0,0,156
2013/12/7 8:00,-8,172,-4,0,1.79,0,0,166
2013/12/7 9:00,-7,156,-1,0,3.58,0,0,203
2013/12/7 10:00,-7,166,2,20,0.89,0,0,277
2013/12/7 11:00,-7,203,4,20,1.78,0,0,290
2013/12/7 12:00,-5,277,5,10,1.79,0,0,366
2013/12/7 13:00,-4,290,5,10,4.92,0,0,392
2013/12/7 14:00,-4,366,6,10,6.71,0,0,421
2013/12/7 15:00,-3,392,6,10,8.5,0,0,450
2013/12/7 16:00,-3,421,5,20,0.89,0,0,443
2013/12/7 17:00,-4,450,2,20,1.78,0,0,429
2013/12/7 18:00,-4,443,0,-10,0.89,0,0,439
2013/12/7 19:00,-4,429,0,-10,1.78,0,0,460
2013/12/7 20:00,-3,439,0,20,0.45,0,0,480
2013/12/7 21:00,-2,460,1,20,0.9,0,0,424
2013/12/7 22:00,-4,480,-1,20,1.79,0,0,440
2013/12/7 23:00,-3,424,1,20,2.68,0,0,403
2013/12/8 0:00,-2,440,2,20,3.57,0,0,403
2013/12/8 1:00,-1,403,3,10,1.79,0,0,389
2013/12/8 2:00,-1,403,3,10,2.68,0,0,432
2013/12/8 3:00,-1,389,3,20,0.45,0,0,432
2013/12/8 4:00,-1,432,3,0,1.79,0,0,435
2013/12/8 5:00,-1,432,3,20,0.45,0,0,403
2013/12/8 6:00,-1,435,4,0,1.79,0,0,379
2013/12/8 7:00,-2,403,2,0,4.92,0,0,346
2013/12/8 8:00,-2,379,2,20,0.89,0,0,354
2013/12/8 9:00,-2,346,3,0,1.79,0,0,343
2013/12/8 10:00,-2,354,5,-10,1.79,0,0,266
2013/12/8 11:00,-3,343,6,-10,3.58,0,0,206
2013/12/8 12:00,-3,266,7,-10,5.37,0,0,184
2013/12/8 13:00,-6,206,9,-10,9.39,0,0,47
2013/12/8 14:00,-9,184,11,0,4.92,0,0,13
2013/12/8 15:00,-11,47,10,0,9.84,0,0,15
2013/12/8 16:00,-16,13,10,0,17.89,0,0,15
2013/12/8 17:00,-15,15,8,0,26.83,0,0,17
2013/12/8 18:00,-15,15,7,0,36.66,0,0,11
2013/12/8 19:00,-16,17,6,0,47.84,0,0,15
2013/12/8 20:00,-16,11,5,0,60.8,0,0,12
2013/12/8 21:00,-16,15,4,0,71.98,0,0,14
2013/12/8 22:00,-16,12,3,0,80.92,0,0,12
2013/12/8 23:00,-16,14,3,0,88.07,0,0,8
2013/12/9 0:00,-16,12,2,0,95.22,0,0,8
2013/12/9 1:00,-16,8,2,0,102.37,0,0,6
2013/12/9 2:00,-16,8,1,0,108.18,0,0,7
2013/12/9 3:00,-14,6,-1,0,113.1,0,0,8
2013/12/9 4:00,-16,7,2,0,121.15,0,0,8
2013/12/9 5:00,-17,8,2,0,130.98,0,0,8
2013/12/9 6:00,-17,8,1,0,139.92,0,0,11
2013/12/9 7:00,-17,8,0,0,147.07,0,0,12
2013/12/9 8:00,-17,11,1,0,154.22,0,0,11
2013/12/9 9:00,-17,12,3,0,163.16,0,0,11
2013/12/9 10:00,-18,11,4,0,172.1,0,0,9
2013/12/9 11:00,-18,11,5,0,181.93,0,0,17
2013/12/9 12:00,-20,9,6,0,189.98,0,0,12
2013/12/9 13:00,-19,17,7,0,198.03,0,0,12
2013/12/9 14:00,-19,12,6,0,205.18,0,0,10
2013/12/9 15:00,-19,12,6,0,213.23,0,0,14
2013/12/9 16:00,-19,10,6,0,220.38,0,0,12
2013/12/9 17:00,-19,14,5,0,225.3,0,0,19
2013/12/9 18:00,-18,12,2,-10,1.79,0,0,20
2013/12/9 19:00,-14,19,0,-10,2.68,0,0,55
2013/12/9 20:00,-12,20,-2,20,0.89,0,0,68
2013/12/9 21:00,-14,55,-3,20,1.78,0,0,58
2013/12/9 22:00,-14,68,-2,20,2.67,0,0,63
2013/12/9 23:00,-14,58,-3,0,1.79,0,0,52
2013/12/10 0:00,-14,63,-3,0,2.68,0,0,44
2013/12/10 1:00,-13,52,-5,20,0.89,0,0,60
2013/12/10 2:00,-13,44,-6,-10,1.79,0,0,64
2013/12/10 3:00,-14,60,-6,0,3.13,0,0,44
2013/12/10 4:00,-12,64,-4,0,4.92,0,0,38
2013/12/10 5:00,-13,44,-5,0,6.71,0,0,41
2013/12/10 6:00,-12,38,-4,0,7.6,0,0,29
2013/12/10 7:00,-12,41,-4,0,9.39,0,0,32
2013/12/10 8:00,-12,29,-3,20,0.45,0,0,41
2013/12/10 9:00,-11,32,-2,-10,1.79,0,0,53
2013/12/10 10:00,-12,41,0,20,0.89,0,0,24
2013/12/10 11:00,-14,53,1,20,1.78,0,0,16
2013/12/10 12:00,-18,24,5,0,8.05,0,0,14
2013/12/10 13:00,-19,16,6,0,20.12,0,0,8
2013/12/10 14:00,-19,14,6,0,31.3,0,0,9
2013/12/10 15:00,-22,8,6,0,43.37,0,0,8
2013/12/10 16:00,-22,9,5,0,56.33,0,0,10
2013/12/10 17:00,-22,8,4,0,69.29,0,0,13
2013/12/10 18:00,-22,10,3,0,82.25,0,0,11
2013/12/10 19:00,-21,13,2,0,93.43,0,0,7
2013/12/10 20:00,-20,11,2,0,102.37,0,0,14
2013/12/10 21:00,-21,7,1,0,112.2,0,0,13
2013/12/10 22:00,-20,14,1,0,121.14,0,0,9
2013/12/10 23:00,-21,13,1,0,132.32,0,0,8
2013/12/11 0:00,-20,9,0,0,142.15,0,0,6
2013/12/11 1:00,-19,8,0,0,149.3,0,0,6
2013/12/11 2:00,-20,6,-1,0,156.45,0,0,5
2013/12/11 3:00,-20,6,-2,0,161.37,0,0,11
2013/12/11 4:00,-20,5,-2,0,164.5,0,0,9
2013/12/11 5:00,-18,11,-4,10,1.79,0,0,8
2013/12/11 6:00,-17,9,-5,10,3.58,0,0,23
2013/12/11 7:00,-17,8,-5,10,5.37,0,0,10
2013/12/11 8:00,-15,23,-1,10,7.16,0,0,16
2013/12/11 9:00,-18,10,1,10,8.95,0,0,30
2013/12/11 10:00,-21,16,3,10,14.76,0,0,35
2013/12/11 11:00,-21,30,4,10,20.57,0,0,33
2013/12/11 12:00,-22,35,5,10,25.49,0,0,33
2013/12/11 13:00,-21,33,6,0,9.83,0,0,17
2013/12/11 14:00,-22,33,7,0,17.88,0,0,29
2013/12/11 15:00,-22,17,7,0,25.03,0,0,31
2013/12/11 16:00,-21,29,7,0,33.08,0,0,34
2013/12/11 17:00,-21,31,6,0,38,0,0,40
2013/12/11 18:00,-19,34,3,20,0.89,0,0,75
2013/12/11 19:00,-18,40,3,10,0.89,0,0,55
2013/12/11 20:00,-20,75,3,-10,1.79,0,0,76
2013/12/11 21:00,-19,55,2,-10,3.58,0,0,89
2013/12/11 22:00,-19,76,1,20,0.89,0,0,60
2013/12/11 23:00,-17,89,-1,0,1.79,0,0,47
2013/12/12 0:00,-18,60,-3,0,3.58,0,0,53
2013/12/12 1:00,-16,47,-3,20,0.89,0,0,61
2013/12/12 2:00,-15,53,-4,20,1.34,0,0,48
2013/12/12 3:00,-15,61,-6,0,1.79,0,0,14
2013/12/12 4:00,-15,48,-7,0,4.92,0,0,39
2013/12/12 5:00,-15,14,-7,0,8.05,0,0,23
2013/12/12 6:00,-14,39,-3,20,0.89,0,0,10
2013/12/12 7:00,-19,23,-1,0,8.94,0,0,11
2013/12/12 8:00,-24,10,-1,0,20.12,0,0,10
2013/12/12 9:00,-26,11,0,0,31.3,0,0,9
2013/12/12 10:00,-29,10,0,0,44.26,0,0,12
2013/12/12 11:00,-28,9,0,0,54.09,0,0,8
2013/12/12 12:00,-28,12,1,0,63.92,0,0,6
2013/12/12 13:00,-32,8,1,0,75.99,0,0,13
2013/12/12 14:00,-33,6,1,0,88.06,0,0,10
2013/12/12 15:00,-32,13,0,0,97,0,0,8
2013/12/12 16:00,-29,10,-1,0,105.94,0,0,9
2013/12/12 17:00,-29,8,-3,0,113.09,0,0,16
2013/12/12 18:00,-28,9,-4,0,117.11,0,0,23
2013/12/12 19:00,-27,16,-4,-10,1.79,0,0,12
2013/12/12 20:00,-26,23,-5,20,0.89,0,0,16
2013/12/12 21:00,-24,12,-6,20,1.78,0,0,38
2013/12/12 22:00,-24,16,-6,10,3.13,0,0,49
2013/12/12 23:00,-21,38,-8,10,4.02,0,0,45
2013/12/13 0:00,-22,49,-8,20,0.89,0,0,48
2013/12/13 1:00,-23,45,-6,10,3.13,0,0,45
2013/12/13 2:00,-21,48,-7,10,4.92,0,0,39
2013/12/13 3:00,-21,45,-5,10,6.71,0,0,43
2013/12/13 4:00,-20,39,-8,20,0.89,0,0,51
2013/12/13 5:00,-21,43,-9,0,1.79,0,0,88
2013/12/13 6:00,-21,51,-10,0,3.58,0,0,92
2013/12/13 7:00,-20,88,-10,0,4.47,0,0,85
2013/12/13 8:00,-19,92,-7,20,0.89,0,0,87
2013/12/13 9:00,-19,85,-3,20,1.34,0,0,30
2013/12/13 10:00,-20,87,-1,20,2.23,0,0,57
2013/12/13 11:00,-25,30,0,20,3.12,0,0,58
2013/12/13 12:00,-26,57,1,20,4.91,0,0,49
2013/12/13 13:00,-25,58,1,10,1.79,0,0,52
2013/12/13 14:00,-25,49,3,10,4.92,0,0,79
2013/12/13 15:00,-25,52,2,10,8.94,0,0,88
2013/12/13 16:00,-24,79,2,10,12.07,0,0,114
2013/12/13 17:00,-23,88,1,20,0.89,0,0,144
2013/12/13 18:00,-20,114,-4,-10,1.79,0,0,101
2013/12/13 19:00,-21,144,-3,-10,4.92,0,0,66
2013/12/13 20:00,-20,101,-3,-10,6.71,0,0,68
2013/12/13 21:00,-20,66,-4,20,0.89,0,0,69
2013/12/13 22:00,-20,68,-6,0,1.79,0,0,71
2013/12/13 23:00,-19,69,-7,0,5.81,0,0,123
2013/12/14 0:00,-18,71,-7,0,7.6,0,0,118
2013/12/14 1:00,-18,123,-8,0,10.73,0,0,91
2013/12/14 2:00,-17,118,-9,0,13.86,0,0,69
2013/12/14 3:00,-18,91,-8,0,16.99,0,0,53
2013/12/14 4:00,-21,69,-7,0,18.78,0,0,51
2013/12/14 5:00,-19,53,-7,20,0.89,0,0,43
2013/12/14 6:00,-19,51,-8,0,4.02,0,0,53
2013/12/14 7:00,-21,43,-10,0,7.15,0,0,41
2013/12/14 8:00,-20,53,-8,0,8.94,0,0,28
2013/12/14 9:00,-20,41,-3,10,1.79,0,0,25
2013/12/14 10:00,-21,28,-1,-10,3.13,0,0,26
2013/12/14 11:00,-27,25,1,-10,7.15,0,0,21
2013/12/14 12:00,-28,26,3,-10,11.17,0,0,17
2013/12/14 13:00,-29,21,3,-10,15.19,0,0,23
2013/12/14 14:00,-28,17,4,-10,18.32,0,0,28
2013/12/14 15:00,-29,23,5,20,0.89,0,0,117
2013/12/14 16:00,-27,28,4,20,2.68,0,0,125
2013/12/14 17:00,-28,117,1,-10,0.89,0,0,122
2013/12/14 18:00,-24,125,-2,-10,1.78,0,0,92
2013/12/14 19:00,-22,122,-3,-10,2.67,0,0,51
2013/12/14 20:00,-20,92,-4,20,0.89,0,0,61
2013/12/14 21:00,-21,51,-2,20,1.78,0,0,80
2013/12/14 22:00,-21,61,-1,10,3.13,0,0,52
2013/12/14 23:00,-20,80,-3,0,1.79,0,0,39
2013/12/15 0:00,-19,52,-3,20,1.79,0,0,48
2013/12/15 1:00,-20,39,-3,0,0.89,0,0,69
2013/12/15 2:00,-19,48,-4,20,0.45,0,0,42
2013/12/15 3:00,-19,69,-5,0,4.92,0,0,16
2013/12/15 4:00,-20,42,-5,0,9.84,0,0,16
2013/12/15 5:00,-21,16,-5,0,13.86,0,0,15
2013/12/15 6:00,-23,16,-2,-10,5.81,0,0,22
2013/12/15 7:00,-22,15,-3,-10,10.73,0,0,27
2013/12/15 8:00,-22,22,-2,-10,13.86,0,0,24
2013/12/15 9:00,-22,27,0,20,0.89,0,0,39
2013/12/15 10:00,-23,24,1,0,1.79,0,0,44
2013/12/15 11:00,-24,39,3,0,3.58,0,0,25
2013/12/15 12:00,-25,44,4,20,0.89,0,0,29
2013/12/15 13:00,-25,25,4,20,1.78,0,0,38
2013/12/15 14:00,-25,29,5,20,3.57,0,0,48
2013/12/15 15:00,-24,38,5,20,4.46,0,0,60
2013/12/15 16:00,-23,48,4,10,3.13,0,0,67
2013/12/15 17:00,-22,60,1,20,0.89,0,0,60
2013/12/15 18:00,-20,67,0,20,1.78,0,0,79
2013/12/15 19:00,-16,60,-2,10,0.89,0,0,86
2013/12/15 20:00,-16,79,-3,20,0.45,0,0,98
2013/12/15 21:00,-16,86,-3,20,0.9,0,0,163
2013/12/15 22:00,-16,98,-5,20,1.79,0,0,271
2013/12/15 23:00,-16,163,-4,-10,0.89,0,0,331
2013/12/16 0:00,-14,271,-5,20,0.89,0,0,291
2013/12/16 1:00,-16,331,-6,20,1.34,0,0,262
2013/12/16 2:00,-16,291,-5,20,1.79,0,0,201
2013/12/16 3:00,-14,262,-6,0,0.89,0,0,90
2013/12/16 4:00,-16,201,-7,0,2.68,0,0,73
2013/12/16 5:00,-15,90,-8,0,4.47,0,0,66
2013/12/16 6:00,-16,73,-8,0,6.26,0,0,88
2013/12/16 7:00,-15,66,-7,0,9.39,0,0,82
2013/12/16 8:00,-16,88,-8,0,12.52,0,0,84
2013/12/16 9:00,-13,82,-6,20,0.89,0,0,89
2013/12/16 10:00,-14,84,-3,20,1.78,0,0,117
2013/12/16 11:00,-14,89,-1,20,2.67,0,0,135
2013/12/16 12:00,-18,117,1,20,3.12,0,0,143
2013/12/16 13:00,-18,135,1,20,4.01,0,0,156
2013/12/16 14:00,-18,143,2,20,4.9,0,0,174
2013/12/16 15:00,-17,156,2,10,0.89,0,0,202
2013/12/16 16:00,-16,174,1,10,1.78,0,0,194
2013/12/16 17:00,-15,202,-1,-10,0.89,0,0,210
2013/12/16 18:00,-14,194,-2,10,0.89,0,0,247
2013/12/16 19:00,-13,210,-2,20,0.89,0,0,284
2013/12/16 20:00,-11,247,-2,20,1.78,0,0,281
2013/12/16 21:00,-12,284,-1,10,0.89,0,0,291
2013/12/16 22:00,-11,281,-1,20,0.89,0,0,310
2013/12/16 23:00,-12,291,-1,-10,0.89,0,0,280
2013/12/17 0:00,-12,310,-2,0,1.79,0,0,302
2013/12/17 1:00,-13,280,-3,0,3.58,0,0,259
2013/12/17 2:00,-12,302,-3,0,5.37,0,0,198
2013/12/17 3:00,-12,259,-2,0,7.16,0,0,192
2013/12/17 4:00,-12,198,-1,0,10.29,0,0,127
2013/12/17 5:00,-12,192,-2,0,12.08,0,0,89
2013/12/17 6:00,-12,127,-1,-10,0.89,0,0,40
2013/12/17 7:00,-16,89,0,-10,5.81,0,0,24
2013/12/17 8:00,-16,40,0,-10,10.73,0,0,26
2013/12/17 9:00,-16,24,0,-10,16.54,0,0,20
2013/12/17 10:00,-19,26,0,-10,23.69,0,0,19
2013/12/17 11:00,-19,20,1,-10,29.5,0,0,24
2013/12/17 12:00,-19,19,2,0,4.92,0,0,27
2013/12/17 13:00,-19,24,1,-10,3.13,0,0,30
2013/12/17 14:00,-19,27,2,-10,6.26,0,0,26
2013/12/17 15:00,-20,30,2,-10,9.39,0,0,28
2013/12/17 16:00,-20,26,1,-10,12.52,0,0,39
2013/12/17 17:00,-18,28,0,-10,14.31,0,0,30
2013/12/17 18:00,-18,39,-3,-10,16.1,0,0,27
2013/12/17 19:00,-20,30,-1,-10,20.12,0,0,17
2013/12/17 20:00,-21,27,-2,-10,24.14,0,0,13
2013/12/17 21:00,-21,17,-3,-10,28.16,0,0,11
2013/12/17 22:00,-21,13,-4,-10,33.08,0,0,12
2013/12/17 23:00,-21,11,-5,-10,38,0,0,12
2013/12/18 0:00,-21,12,-5,-10,42.92,0,0,10
2013/12/18 1:00,-21,12,-6,-10,46.94,0,0,11
2013/12/18 2:00,-20,10,-6,-10,51.86,0,0,13
2013/12/18 3:00,-20,11,-7,-10,55.88,0,0,12
2013/12/18 4:00,-20,13,-7,-10,59.01,0,0,12
2013/12/18 5:00,-22,12,-10,0,3.13,0,0,27
2013/12/18 6:00,-20,12,-11,0,6.26,0,0,12
2013/12/18 7:00,-20,27,-10,-10,1.79,0,0,19
2013/12/18 8:00,-20,12,-6,0,7.15,0,0,18
2013/12/18 9:00,-20,19,-4,0,11.17,0,0,17
2013/12/18 10:00,-20,18,-3,0,14.3,0,0,19
2013/12/18 11:00,-20,17,-1,0,18.32,0,0,20
2013/12/18 12:00,-23,19,1,0,23.24,0,0,13
2013/12/18 13:00,-23,20,0,20,1.79,0,0,55
2013/12/18 14:00,-20,13,0,10,1.79,0,0,59
2013/12/18 15:00,-23,55,0,10,3.58,0,0,78
2013/12/18 16:00,-20,59,-1,10,6.71,0,0,91
2013/12/18 17:00,-20,78,-3,10,8.5,0,0,97
2013/12/18 18:00,-19,91,-4,10,10.29,0,0,97
2013/12/18 19:00,-19,97,-5,10,12.08,0,0,123
2013/12/18 20:00,-19,97,-5,20,0.89,0,0,162
2013/12/18 21:00,-18,123,-8,-10,1.79,0,0,214
2013/12/18 22:00,-17,162,-7,20,0.89,0,0,160
2013/12/18 23:00,-18,214,-7,0,1.79,0,0,41
2013/12/19 0:00,-18,160,-9,0,5.81,0,0,18
2013/12/19 1:00,-18,41,-7,0,7.6,0,0,11
2013/12/19 2:00,-18,18,-10,0,9.39,0,0,8
2013/12/19 3:00,-19,11,-8,-10,3.13,0,0,9
2013/12/19 4:00,-20,8,-10,0,1.79,0,0,8
2013/12/19 5:00,-19,9,-11,0,4.92,0,0,10
2013/12/19 6:00,-20,8,-10,0,8.94,0,0,16
2013/12/19 7:00,-19,10,-8,0,12.07,0,0,23
2013/12/19 8:00,-19,16,-7,-10,4.02,0,0,26
2013/12/19 9:00,-19,23,-6,-10,8.04,0,0,31
2013/12/19 10:00,-19,26,-4,-10,12.06,0,0,31
2013/12/19 11:00,-20,31,-3,-10,16.08,0,0,27
2013/12/19 12:00,-20,31,-1,-10,19.21,0,0,23
2013/12/19 13:00,-20,27,-1,-10,22.34,0,0,27
2013/12/19 14:00,-20,23,0,-10,25.47,0,0,33
2013/12/19 15:00,-22,27,0,-10,27.26,0,0,30
2013/12/19 16:00,-21,33,0,-10,29.05,0,0,43
2013/12/19 17:00,-21,30,-2,10,0.89,0,0,48
2013/12/19 18:00,-20,43,-4,20,0.89,0,0,80
2013/12/19 19:00,-19,48,-1,10,1.79,0,0,93
2013/12/19 20:00,-19,80,-4,10,3.58,0,0,95
2013/12/19 21:00,-17,93,-6,0,1.79,0,0,107
2013/12/19 22:00,-18,95,-8,0,3.58,0,0,152
2013/12/19 23:00,-18,107,-9,0,6.71,0,0,117
2013/12/20 0:00,-19,152,-8,0,9.84,0,0,40
2013/12/20 1:00,-18,117,-5,-10,3.13,0,0,23
2013/12/20 2:00,-19,40,-6,-10,6.26,0,0,17
2013/12/20 3:00,-19,23,-10,0,3.13,0,0,25
2013/12/20 4:00,-18,17,-10,0,6.26,0,0,29
2013/12/20 5:00,-18,25,-7,0,9.39,0,0,36
2013/12/20 6:00,-18,29,-9,0,12.52,0,0,40
2013/12/20 7:00,-18,36,-11,0,14.31,0,0,24
2013/12/20 8:00,-17,40,-10,0,16.1,0,0,29
2013/12/20 9:00,-15,24,-3,0,19.23,0,0,34
2013/12/20 10:00,-17,29,-1,-10,4.02,0,0,17
2013/12/20 11:00,-20,34,1,20,0.89,0,0,17
2013/12/20 12:00,-20,17,1,-10,3.13,0,0,15
2013/12/20 13:00,-21,17,1,-10,7.15,0,0,20
2013/12/20 14:00,-21,15,2,20,1.79,0,0,24
2013/12/20 15:00,-21,20,2,-10,3.13,0,0,24
2013/12/20 16:00,-21,24,1,-10,4.92,0,0,24
2013/12/20 17:00,-19,24,-1,10,0.89,0,0,50
2013/12/20 18:00,-18,24,-3,0,0.89,0,0,57
2013/12/20 19:00,-16,50,0,0,2.68,0,0,38
2013/12/20 20:00,-16,57,-5,-10,1.79,0,0,68
2013/12/20 21:00,-18,38,-5,0,3.13,0,0,46
2013/12/20 22:00,-17,68,-2,-10,4.02,0,0,37
2013/12/20 23:00,-19,46,-4,-10,5.81,0,0,28
2013/12/21 0:00,-19,37,-4,-10,6.7,0,0,22
2013/12/21 1:00,-19,28,-5,-10,9.83,0,0,22
2013/12/21 2:00,-19,22,-3,-10,13.85,0,0,17
2013/12/21 3:00,-19,22,-4,-10,17.87,0,0,21
2013/12/21 4:00,-19,17,-5,-10,21,0,0,19
2013/12/21 5:00,-19,21,-9,0,3.13,0,0,28
2013/12/21 6:00,-18,19,-8,0,6.26,0,0,26
2013/12/21 7:00,-18,28,-8,0,8.05,0,0,34
2013/12/21 8:00,-16,26,-8,0,12.07,0,0,41
2013/12/21 9:00,-16,34,-3,0,16.09,0,0,42
2013/12/21 10:00,-18,41,-1,-10,4.02,0,0,42
2013/12/21 11:00,-20,42,0,0,1.79,0,0,36
2013/12/21 12:00,-21,42,1,-10,1.79,0,0,34
2013/12/21 13:00,-21,36,2,0,1.79,0,0,45
2013/12/21 14:00,-21,34,2,20,1.79,0,0,89
2013/12/21 15:00,-21,45,4,20,3.58,0,0,121
2013/12/21 16:00,-21,89,2,10,1.79,0,0,128
2013/12/21 17:00,-19,121,1,10,3.58,0,0,158
2013/12/21 18:00,-16,128,-1,10,6.71,0,0,242
2013/12/21 19:00,-16,158,-1,10,8.5,0,0,247
2013/12/21 20:00,-16,242,-2,10,10.29,0,0,242
2013/12/21 21:00,-15,247,-2,20,0.89,0,0,240
2013/12/21 22:00,-15,242,-5,20,1.78,0,0,267
2013/12/21 23:00,-15,240,-6,0,0.89,0,0,177
2013/12/22 0:00,-15,267,-8,10,0.89,0,0,148
2013/12/22 1:00,-14,177,-7,20,0.45,0,0,178
2013/12/22 2:00,-14,148,-7,0,1.79,0,0,165
2013/12/22 3:00,-15,178,-7,0,3.58,0,0,155
2013/12/22 4:00,-16,165,-8,0,4.47,0,0,96
2013/12/22 5:00,-16,155,-9,0,6.26,0,0,70
2013/12/22 6:00,-16,96,-8,0,8.05,0,0,62
2013/12/22 7:00,-16,70,-8,0,9.84,0,0,65
2013/12/22 8:00,-17,62,-9,0,11.63,0,0,52
2013/12/22 9:00,-14,65,-7,0,13.42,0,0,80
2013/12/22 10:00,-14,52,-4,20,0.89,0,0,112
2013/12/22 11:00,-15,80,-2,20,1.78,0,0,144
2013/12/22 12:00,-15,112,0,20,2.67,0,0,139
2013/12/22 13:00,-17,144,1,20,3.56,0,0,138
2013/12/22 14:00,-17,139,2,20,4.45,0,0,130
2013/12/22 15:00,-17,138,1,10,1.79,0,0,118
2013/12/22 16:00,-16,130,0,10,3.58,0,0,315
2013/12/22 17:00,-14,118,-2,10,4.47,0,0,317
2013/12/22 18:00,-13,315,-3,10,5.36,0,0,325
2013/12/22 19:00,-12,317,-4,20,0.89,0,0,348
2013/12/22 20:00,-12,325,-5,-10,0.89,0,0,336
2013/12/22 21:00,-12,348,-6,20,0.45,0,0,334
2013/12/22 22:00,-12,336,-6,20,0.9,0,0,345
2013/12/22 23:00,-13,334,-7,-10,0.89,0,0,332
2013/12/23 0:00,-14,345,-8,-10,1.78,0,0,337
2013/12/23 1:00,-13,332,-8,0,3.13,0,0,384
2013/12/23 2:00,-15,337,-8,0,4.92,0,0,240
2013/12/23 3:00,-15,384,-9,0,6.71,0,0,139
2013/12/23 4:00,-16,240,-9,0,9.84,0,0,111
2013/12/23 5:00,-14,139,-7,0,12.97,0,0,104
2013/12/23 6:00,-17,111,-10,0,16.1,0,0,124
2013/12/23 7:00,-16,104,-9,0,20.12,0,0,93
2013/12/23 8:00,-15,124,-6,0,24.14,0,0,98
2013/12/23 9:00,-13,93,-2,0,27.27,0,0,66
2013/12/23 10:00,-17,98,3,-10,4.02,0,0,47
2013/12/23 11:00,-16,66,4,-10,8.94,0,0,34
2013/12/23 12:00,-17,47,4,-10,13.86,0,0,36
2013/12/23 13:00,-17,34,5,-10,17.88,0,0,36
2013/12/23 14:00,-18,36,6,-10,21.01,0,0,33
2013/12/23 15:00,-18,36,6,-10,24.14,0,0,29
2013/12/23 16:00,-19,33,5,-10,25.93,0,0,105
2013/12/23 17:00,-18,29,1,10,1.79,0,0,121
2013/12/23 18:00,-17,105,1,10,4.92,0,0,168
2013/12/23 19:00,-16,121,-1,10,6.71,0,0,202
2013/12/23 20:00,-14,168,-2,20,0.89,0,0,196
2013/12/23 21:00,-14,202,-4,20,1.78,0,0,216
2013/12/23 22:00,-13,196,-4,20,2.67,0,0,247
2013/12/23 23:00,-13,216,-6,20,3.56,0,0,273
2013/12/24 0:00,-14,247,-6,-10,0.89,0,0,334
2013/12/24 1:00,-14,273,-6,10,0.89,0,0,417
2013/12/24 2:00,-15,334,-9,0,0.89,0,0,457
2013/12/24 3:00,-14,417,-8,20,0.45,0,0,426
2013/12/24 4:00,-15,457,-9,0,0.89,0,0,377
