TRUE,GRU,LSTM,DTR,GBR,SVR,ANN
1.79E+02,1.76E+02,174.8944397,195,181.3672513,186.6739419,174.2158356
1.91E+02,1.91E+02,189.6041718,184,159.202918,174.7498495,183.3770294
1.78E+02,1.75E+02,169.0915527,156,153.6370441,169.491949,165.7537231
1.83E+02,1.76E+02,178.3451538,195,169.3577923,181.4316881,181.0835266
1.85E+02,1.80E+02,178.4979553,156,153.3114296,168.4440841,179.2406006
1.92E+02,1.88E+02,189.5553894,184,158.0820457,173.1574312,187.7093964
1.99E+02,1.94E+02,197.3180542,184,158.2488886,175.9027531,192.4806671
2.31E+02,2.37E+02,246.8556061,195,170.0568586,183.5476371,232.2184143
2.53E+02,2.60E+02,280.6693115,199,175.5128831,191.0950544,251.0386658
2.81E+02,2.85E+02,306.5066528,218,228.9689354,237.3551172,286.9727173
2.94E+02,2.77E+02,292.052124,263,254.8890221,257.5992087,296.8709717
3.17E+02,2.96E+02,296.9430237,280,272.1333387,284.220433,325.9949951
3.18E+02,2.85E+02,287.788208,297,291.3394094,292.9250708,316.6230469
3.23E+02,3.07E+02,296.8357849,319,302.3984517,316.5090811,326.4437256
3.39E+02,3.23E+02,334.0747681,319,298.9129196,317.2679402,352.4337158
3.41E+02,3.40E+02,326.6133728,333,322.3546512,324.3928777,356.0304565
3.46E+02,3.19E+02,352.7112732,312,319.6951682,334.3747232,346.0236816
3.56E+02,3.48E+02,336.5002136,333,328.6306501,338.9456238,342.6986694
3.83E+02,3.25E+02,370.6002502,312,327.1112236,343.1598692,336.482666
3.63E+02,3.23E+02,312.944519,350,356.651318,345.9506164,313.6138306
3.81E+02,3.32E+02,336.9904175,361,356.6046701,383.1614924,323.596405
3.52E+02,3.04E+02,321.116333,350,355.649622,357.5064213,297.5432739
3.19E+02,2.75E+02,267.2130737,397.5,365.348132,373.6581536,233.0458069
3.10E+02,2.75E+02,272.3760376,350,332.4346694,333.2389234,273.3039856
3.31E+02,3.05E+02,294.1021118,283,283.461159,301.5515078,302.9402161
3.32E+02,3.03E+02,303.6497498,283,294.5113099,310.3602445,297.6119995
3.15E+02,2.86E+02,279.2599792,312,304.5082506,311.533117,290.7277222
3.12E+02,2.90E+02,290.452179,312,302.4966529,312.5455985,299.4195557
3.10E+02,2.84E+02,293.0955811,283,268.097966,297.9199716,296.4573364
3.24E+02,2.98E+02,309.2598877,283,261.5999432,293.8091474,306.8453979
3.30E+02,2.97E+02,311.6709595,283,261.576637,293.6812986,300.7180786
3.24E+02,3.09E+02,314.642395,312,287.634767,307.7344371,326.0125122
3.31E+02,3.14E+02,338.8742065,312,287.634767,313.2347632,326.8948975
3.46E+02,3.20E+02,348.0116272,333,329.6323461,326.724038,341.5526733
3.52E+02,3.10E+02,327.6439819,333,329.6323461,333.2649019,326.940918
3.76E+02,3.33E+02,345.2726746,333,334.142569,342.2192155,344.3149414
4.02E+02,3.62E+02,374.2519226,350,350.6410461,344.041738,369.40625
4.23E+02,3.92E+02,414.8901062,397.5,357.9167768,365.9213721,399.8005371
4.40E+02,4.38E+02,456.8543091,397.5,380.8410048,388.4378343,470.1122437
4.49E+02,4.39E+02,466.9762573,397.5,384.1368286,416.9996219,465.2378235
4.72E+02,4.50E+02,458.0526123,417.5,429.7497796,425.3983861,460.633728
4.53E+02,4.04E+02,423.9761658,417.5,417.3821333,449.636619,423.5007019
4.13E+02,3.79E+02,381.4492493,478.5,411.2229907,463.4014139,389.8291321
3.96E+02,3.70E+02,384.1039429,417.5,416.9092625,433.0773182,358.7456665
3.95E+02,3.53E+02,392.6504211,397.5,391.5061248,399.4865206,337.9927063
3.79E+02,3.33E+02,333.041748,397.5,379.2977165,385.6354495,315.066803
3.41E+02,2.96E+02,282.990509,361,357.6132096,378.5946735,284.6226807
3.12E+02,2.90E+02,268.5335999,361,338.2180114,361.5539767,270.1018066
2.57E+02,2.30E+02,215.0424194,312,287.634767,322.4870756,223.9647217
1.83E+02,1.14E+02,113.6223068,283,261.5999432,294.6653759,121.7686691
3.90E+01,-3.65E+00,-1.003921509,263,244.3828875,260.6787727,7.706985474
1.60E+01,6.90E+00,6.796539307,184,157.5198983,173.2427593,12.89356995
1.40E+01,8.27E+00,10.98364258,32,36.81580013,34.45146364,23.22509003
1.60E+01,1.52E+01,16.13326263,16,16.64737421,19.63919256,25.16584015
1.00E+01,1.33E+01,11.48086548,14,15.20945973,16.67149788,13.76325989
1.00E+01,1.11E+01,12.38167572,16,16.64737421,16.63789781,17.12200928
9.00E+00,6.25E+00,11.11214447,12,14.25313452,14.98919292,12.15504456
7.00E+00,9.09E+00,11.51057434,12,14.25313452,16.54460267,16.00990295
9.00E+00,9.54E+00,10.3960495,11,13.23395874,18.39722217,16.12554932
9.00E+00,1.09E+01,12.59570313,9,12.09044281,18.82158494,17.86705017
1.00E+01,1.11E+01,11.69562531,11,13.23395874,21.1345117,18.30301666
8.00E+00,1.07E+01,13.1546402,11,13.23395874,22.11213796,20.67323303
9.00E+00,1.16E+01,12.93951416,12,14.25313452,22.5779851,22.66151428
1.70E+01,1.55E+01,15.30452728,11,13.02584218,21.71647768,26.63808441
1.50E+01,1.72E+01,20.24638367,11,13.23395874,20.91304327,26.99354553
1.50E+01,1.55E+01,17.42950439,17,18.04519676,22.86444889,20.83074951
1.20E+01,1.37E+01,17.25130463,16,15.2740677,18.19832895,19.82898712
9.00E+00,1.16E+01,11.10952759,16,16.35379545,19.26276046,13.08447266
1.00E+01,1.14E+01,10.99751282,12,14.72785969,16.50483591,13.795784
9.00E+00,9.85E+00,11.55577087,11,13.23395874,14.13300497,11.42467499
1.20E+01,1.23E+01,15.26045227,12,14.25313452,14.52104993,18.54807281
9.00E+00,1.13E+01,13.99396515,11,13.23395874,13.73421577,16.98503113
1.30E+01,1.52E+01,18.10760498,12,14.72785969,14.37099209,22.30821228
1.40E+01,2.49E+01,28.17243958,11,13.23395874,13.07250554,31.92525482
1.20E+01,2.77E+01,32.45146179,14,15.44558859,14.23713089,26.72395325
2.40E+01,3.38E+01,37.93783951,14,23.96870623,21.06203166,33.29282379
2.30E+01,2.64E+01,27.5369339,12,27.0891271,19.13359086,23.54904938
3.10E+01,3.51E+01,33.25985718,34,39.88643568,31.96539942,28.61297607
5.70E+01,6.00E+01,52.47231293,30.5,35.90025864,30.27090282,42.04500961
4.30E+01,4.55E+01,42.19842148,40,43.74933857,38.23713165,38.55828857
3.50E+01,4.78E+01,42.89550781,66,63.40008768,63.69085583,47.97304153
3.10E+01,4.05E+01,36.48849106,47,51.91099407,48.97717568,39.23405075
3.00E+01,4.35E+01,39.35748672,43,45.76277881,44.81757987,43.53110504
2.50E+01,4.04E+01,37.62024689,40,43.21640803,40.62548957,40.51660538
3.30E+01,5.00E+01,48.85960007,40,40.77553275,39.34629914,44.33966827
3.90E+01,5.38E+01,51.70850372,34,35.83756432,34.31265125,50.47066879
4.00E+01,5.56E+01,52.19131088,40,45.22059212,40.50952878,52.07348633
6.00E+01,6.97E+01,66.25109863,41,49.60788732,45.63432146,69.80439758
6.80E+01,7.80E+01,74.73776245,41,50.07359414,45.78173287,76.5021286
5.70E+01,6.87E+01,65.50361633,66,68.7314734,63.63645786,62.66656494
5.10E+01,6.31E+01,60.64695358,70,73.70726139,70.27720798,53.22621918
2.60E+01,4.34E+01,39.31326675,66,64.13603102,59.16600189,30.90488434
5.00E+01,5.62E+01,51.42427444,57,58.81423679,53.14227441,60.95523453
4.20E+01,4.36E+01,40.2260437,29,42.49029499,31.30328243,49.09336853
4.30E+01,4.69E+01,44.69037247,57,65.85466913,57.80070295,49.74237823
7.40E+01,7.45E+01,72.76998901,46,56.64681806,50.060426,86.89179993
8.70E+01,8.44E+01,86.7336731,45,59.62468716,48.45083586,88.95980835
7.80E+01,7.97E+01,79.80332947,80,86.76934953,82.31989025,86.60671234
7.70E+01,7.87E+01,82.45346832,81.5,99.50721456,95.35582261,72.52653503
9.10E+01,8.54E+01,86.712677,80,91.34804462,85.3943211,93.28334045
9.90E+01,8.77E+01,92.60475922,80,92.27052356,84.18991465,100.0446854
9.20E+01,8.61E+01,86.39459991,99,101.4176143,97.87688926,92.64586639
8.30E+01,7.54E+01,81.02088928,99,99.74247284,104.1798484,82.65280151
9.40E+01,9.34E+01,99.21769714,96,98.86085418,101.1769927,109.6869659
9.00E+01,9.13E+01,95.91203308,81.5,91.57864874,91.47805091,102.222023
6.80E+01,7.57E+01,75.20671082,96,101.8196819,101.9949675,66.34207916
6.00E+01,6.81E+01,66.99171448,96,94.71588805,96.65494022,46.60806656
5.30E+01,6.23E+01,62.74008179,73,72.50561124,74.04860335,54.80254745
5.10E+01,6.08E+01,57.5433197,66,68.83510582,68.318705,52.96504211
5.20E+01,5.99E+01,58.09303665,57,60.96495498,59.76503461,56.57293701
5.10E+01,6.03E+01,58.53788376,57,60.43708893,60.0363122,55.53841019
4.70E+01,5.41E+01,51.5328331,57,58.11240111,60.00776346,50.94283295
4.70E+01,6.10E+01,58.85348892,57,58.11240111,58.18033074,56.59349442
5.90E+01,7.62E+01,74.11012268,52,55.18087287,53.61134105,69.18540955
5.90E+01,7.01E+01,67.52217102,52,56.20898979,54.90592279,68.11742401
7.40E+01,8.47E+01,82.3271637,66,70.02277661,68.03738308,80.31469727
9.30E+01,9.95E+01,97.68398285,66,70.02277661,67.66182068,99.43264771
1.01E+02,1.05E+02,97.41898346,80,83.32109532,81.65487779,104.1938782
1.11E+02,1.13E+02,113.901535,99,103.4378241,100.112889,112.7588806
1.39E+02,1.37E+02,142.7377777,103,108.5381302,108.4334062,138.1755676
1.29E+02,1.22E+02,128.1761475,110,122.9288451,116.428412,120.7214661
1.27E+02,1.20E+02,118.9911728,136,146.8730076,144.5964654,112.4984436
1.14E+02,1.07E+02,104.4029236,128.5,126.0558598,123.9181549,102.0701752
9.80E+01,9.04E+01,88.42070007,132,126.8530702,121.3400802,85.24185181
1.02E+02,9.33E+01,89.94561768,114,105.206201,107.700008,90.09803772
1.06E+02,9.66E+01,98.00666809,83,86.09318223,91.35187147,108.4286499
1.11E+02,1.00E+02,105.4718018,83,88.58165281,94.24631,105.9795761
1.06E+02,1.06E+02,107.1921616,102.5,91.55752915,97.28145372,117.5288162
1.05E+02,1.08E+02,115.6452103,110,101.3834073,100.5427405,119.5633621
1.08E+02,1.09E+02,119.0691757,112,111.1558318,113.4779582,118.5224228
1.07E+02,1.08E+02,116.537384,112,109.7276355,111.3085708,111.3408966
1.13E+02,1.18E+02,122.4053192,112,112.8179081,112.8441053,113.8661652
1.26E+02,1.34E+02,133.1442871,112,108.4373351,111.1615796,133.9311066
1.41E+02,1.51E+02,148.8512268,114,117.9641773,116.5508145,161.9015656
1.58E+02,1.71E+02,166.9749146,126,131.7615603,134.0267717,193.9677429
1.70E+02,1.84E+02,180.6291351,142.5,144.2465038,143.740949,206.7232971
1.76E+02,1.81E+02,175.3990173,165,165.2013629,167.8771723,187.3241577
1.83E+02,1.83E+02,175.0881348,169,173.4548223,179.1830517,191.1989746
1.93E+02,1.92E+02,185.7955933,180,179.4383783,184.8953352,188.9499512
2.15E+02,2.18E+02,224.3423309,184,179.8642295,191.6267573,217.0575256
2.15E+02,2.12E+02,217.4295959,195,193.9704206,201.6832677,185.7490082
2.10E+02,2.10E+02,205.0162354,218,219.033062,222.9432283,208.194931
2.14E+02,2.14E+02,210.5403748,218,197.308603,214.8217914,221.4917908
2.14E+02,2.14E+02,211.3951721,218,217.8753551,218.705447,218.2355804
2.72E+02,2.81E+02,294.6635742,218,212.3185553,222.3946494,292.2413025
1.98E+02,1.73E+02,148.5553894,218,217.838519,222.8132713,167.5811768
1.76E+02,1.73E+02,155.9513092,280,257.4447082,276.3338704,178.322876
1.59E+02,1.68E+02,153.737793,199,181.3672513,191.0177698,168.8669739
1.58E+02,1.70E+02,166.4046631,180,178.3998462,181.6293612,164.6820374
1.37E+02,1.31E+02,139.9228363,165,165.1971605,164.6578938,121.7392273
1.56E+02,1.53E+02,159.622345,165,165.1971605,164.4759289,143.9113007
1.61E+02,1.69E+02,160.837204,140,127.2471374,139.7155774,160.8720245
1.63E+02,1.58E+02,159.29776,159,148.6884197,160.4155914,161.2603455
1.78E+02,1.67E+02,176.105011,165,166.0311313,169.518433,181.0782318
1.80E+02,1.67E+02,170.8873596,165,166.0311313,170.4853108,190.6512756
1.79E+02,1.75E+02,178.4093628,180,175.3632868,182.1898155,172.7221375
1.82E+02,1.89E+02,184.5126953,180,178.5368162,187.5644006,189.9139557
1.92E+02,1.99E+02,201.8670044,180,178.5736523,187.9804862,186.7471924
1.99E+02,2.07E+02,209.0661926,184,183.493325,189.3453569,214.3917236
2.08E+02,2.15E+02,219.3795471,195,194.9721167,200.008147,217.194046
2.12E+02,2.14E+02,220.8869629,199,199.4815472,206.3362189,204.2412415
1.93E+02,1.98E+02,182.8326416,205,208.7564773,214.0678072,197.1207275
2.05E+02,2.11E+02,201.8899994,218,201.8329575,204.4993594,221.0016479
2.06E+02,2.12E+02,203.6884003,195,194.9721167,200.4379142,199.4408264
2.12E+02,2.21E+02,221.3145447,205,209.4986267,211.7539326,211.305069
2.16E+02,2.25E+02,208.2497711,205,192.1820742,202.1472794,232.727005
2.32E+02,2.26E+02,230.0745697,218,215.8274303,219.1250267,220.5102234
2.23E+02,2.16E+02,205.1652069,218,217.838519,220.4337733,200.2296448
2.29E+02,2.15E+02,196.3789825,213,232.2056395,237.8456366,218.5250549
2.06E+02,1.86E+02,177.3933563,218,216.5563896,213.7089157,174.2840576
1.94E+02,1.79E+02,176.2785187,218,232.7054468,234.9308927,187.2561646
2.11E+02,2.00E+02,219.1274414,205,201.4217734,197.9909678,212.482666
2.25E+02,2.16E+02,226.2836609,195,197.6559327,198.9575588,219.7597351
1.69E+02,1.64E+02,143.254837,218,215.2574659,217.9090125,163.1300812
1.44E+02,1.33E+02,137.8877869,218,223.246199,229.945165,152.2010345
1.50E+02,1.49E+02,152.5905151,169,171.2117863,175.9420465,146.8731079
1.44E+02,1.37E+02,147.8318481,156,150.9125613,150.1690455,143.6259003
1.43E+02,1.45E+02,144.9379883,156,143.1350328,148.6370834,120.0172119
1.43E+02,1.61E+02,150.8623352,144,151.6915468,152.8797193,126.6989899
1.45E+02,1.52E+02,152.000351,144,139.2286132,145.2560969,146.0794983
1.52E+02,1.53E+02,152.2349548,144,139.1500799,138.8689791,161.3113098
1.65E+02,1.75E+02,174.9402618,144,147.3604342,152.4693415,180.2422791
1.76E+02,1.83E+02,191.2504578,144,148.4598415,159.123034,187.7145386
2.09E+02,2.19E+02,226.7338104,165,168.5301917,171.9679489,216.0834656
2.24E+02,2.28E+02,232.8261719,180,178.2112017,182.9237264,231.9169617
2.00E+02,1.91E+02,190.9183044,218,214.4125536,214.7583636,192.3895111
1.88E+02,1.76E+02,169.3286743,218,217.9667703,227.6630412,176.8759155
1.84E+02,1.77E+02,165.5351563,199,200.4023802,208.0366299,188.0915222
1.80E+02,1.77E+02,167.2120972,184,178.6741055,195.5853529,183.9291687
1.89E+02,2.01E+02,186.908783,184,178.6741055,190.9058987,206.7850037
2.15E+02,2.39E+02,240.7030487,180,161.4111126,173.2029314,236.4863281
1.80E+02,1.86E+02,186.9419861,195,186.4338664,192.3404494,178.2757568
8.10E+01,6.74E+01,57.12570572,218,217.838519,217.0032697,65.42030334
7.80E+01,7.69E+01,79.44625854,180,162.740967,171.6043669,63.84623337
2.40E+01,3.12E+01,26.70682526,89,92.52456293,86.57653073,34.68053436
2.60E+01,3.33E+01,35.21526337,80,80.96962535,74.5197371,46.36048889
2.90E+01,3.26E+01,37.58572769,29,41.73553068,29.30057414,40.94324875
2.20E+01,2.87E+01,28.25117493,34,39.88643568,32.26431667,38.64579773
1.40E+01,1.72E+01,10.82722473,35,41.70544523,35.59740414,20.61219788
1.10E+01,1.28E+01,11.35303497,26,33.05293293,28.46904039,10.50920105
1.20E+01,1.19E+01,9.981071472,14,13.83615323,16.98875492,9.917266846
1.10E+01,1.33E+01,10.65252686,12,12.87982802,14.0697847,11.52565002
1.30E+01,1.56E+01,11.69135284,12,13.35455319,15.02401245,10.58095551
1.20E+01,1.58E+01,12.32717896,12,12.87982802,14.47169293,14.32630157
9.00E+00,1.32E+01,10.6025238,14,13.83615323,16.20273513,10.73553467
1.00E+01,1.43E+01,12.73670197,12,13.35455319,15.99893048,14.68470764
1.00E+01,1.50E+01,13.65853119,11,11.86065224,15.18575108,15.97801208
1.50E+01,1.82E+01,16.48566437,12,12.87982802,15.71091487,19.10541534
1.80E+01,2.03E+01,18.51893616,12,12.87982802,15.41874085,20.50198364
1.80E+01,2.01E+01,18.444664,16,15.2740677,17.89973547,19.83668518
1.40E+01,1.55E+01,13.96157837,17,16.67189026,19.50890399,15.53933716
1.60E+01,1.59E+01,15.28652191,17,16.67189026,19.54305643,16.12387848
1.00E+01,1.18E+01,11.38890076,14,13.83615323,17.78606086,11.72368622
9.00E+00,1.16E+01,11.83031464,16,15.2740677,18.84659772,11.19593811
6.00E+00,9.74E+00,9.920707703,12,12.87982802,15.12601229,9.599822998
8.00E+00,1.11E+01,11.53908539,11,11.86065224,14.13922248,10.82529449
6.00E+00,1.06E+01,11.47159576,9,10.34993273,11.9498257,10.33966827
3.00E+00,8.66E+00,9.928131104,11,11.65253568,12.68760664,8.406929016
2.00E+00,8.66E+00,9.963867188,9,10.34993273,11.15539289,7.842430115
8.00E+00,1.23E+01,12.63986206,4.5,7.418023775,8.966440027,10.82197571
8.00E+00,1.29E+01,13.15437317,4.5,7.654152639,8.188302859,11.83685303
7.00E+00,1.17E+01,12.12813568,11,11.65253568,12.44288815,10.90896606
6.00E+00,1.08E+01,11.95109558,11,11.65253568,12.58622313,10.0343399
8.00E+00,1.19E+01,13.24111176,9,10.71713631,11.9112949,11.03058624
6.00E+00,1.06E+01,12.7804184,9,10.34993273,11.29706433,9.262527466
9.00E+00,1.19E+01,13.74693298,11,11.65253568,12.93958103,10.68730164
8.00E+00,1.19E+01,14.67610168,9,10.34993273,11.90313617,11.96707916
7.00E+00,1.17E+01,14.57771301,11,11.86065224,14.15848985,12.60048676
1.00E+01,1.33E+01,16.26000214,11,11.65253568,13.63446102,15.21112823
1.00E+01,1.39E+01,16.78000641,9,10.71713631,13.05952676,16.57817078
1.10E+01,1.52E+01,17.75246429,12,12.87982802,15.15188654,18.62463379
1.00E+01,1.47E+01,16.95468903,12,12.87982802,15.09771429,18.45155334
7.00E+00,1.32E+01,15.70936584,12,12.87982802,15.74617725,16.33459473
8.00E+00,1.49E+01,16.88284302,12,12.87982802,14.90593759,20.32566833
7.00E+00,1.76E+01,21.10095978,9,10.71713631,12.59958327,22.22725677
1.00E+01,1.84E+01,16.68736267,11,11.88866454,13.16377243,17.23603821
1.70E+01,2.50E+01,19.50312042,13,23.68763375,13.39118143,22.44218445
2.20E+01,2.86E+01,18.87744904,12,26.61440193,16.56349291,26.66262054
2.80E+01,3.08E+01,20.51999664,21,33.03434914,24.17759234,41.9201355
2.80E+01,3.60E+01,23.62142944,26,37.28510634,29.43646546,50.48180389
2.60E+01,3.28E+01,19.97583008,35,42.64551985,35.86411871,47.6662674
2.50E+01,2.38E+01,22.37256622,29,45.34124737,33.30428915,13.24897003
2.00E+01,2.16E+01,17.68672943,34,38.88473963,33.99199189,16.1677475
1.10E+01,1.35E+01,10.50585938,23,26.6060616,27.4844009,15.27947235
2.80E+01,2.89E+01,24.40106201,26,35.55216229,27.76648484,30.9573288
3.90E+01,3.70E+01,33.3143158,12,26.61440193,18.2760855,42.24426651
3.80E+01,3.60E+01,31.82007599,35,44.38852544,36.36572832,23.31008148
1.40E+01,2.05E+01,19.86133575,46,50.30167094,46.68097049,23.5271225
1.10E+01,2.22E+01,16.18431854,38,40.6502136,36.02141568,14.60528564
1.80E+01,2.58E+01,19.10803223,14,22.15314693,19.40479967,19.30345154
8.00E+00,1.62E+01,14.01166534,12,21.20175547,16.34246882,14.23257446
1.00E+01,2.04E+01,18.07209015,28,29.22979793,28.27596107,28.10901642
1.00E+01,2.21E+01,20.96703339,15,21.81673789,19.92307725,26.76428223
1.10E+01,2.38E+01,21.58437347,12,22.71117835,22.12050722,23.74008179
2.30E+01,3.20E+01,28.79879761,12,22.71117835,22.57167384,36.34300995
3.40E+01,5.47E+01,50.48180389,12,22.71117835,23.81316734,62.32961655
4.00E+01,7.97E+01,71.0424881,30.5,35.50471244,33.72082594,76.90626526
4.30E+01,7.49E+01,68.37625885,43,45.02190172,39.4438401,78.93596649
4.80E+01,5.97E+01,59.39459229,46,50.30167094,47.72735422,73.09015656
5.70E+01,6.31E+01,60.7900238,47,57.89297977,50.62567895,73.91732788
6.10E+01,6.57E+01,61.41836548,52,60.43184899,55.5659465,65.22254944
6.00E+01,6.54E+01,60.69192123,66,67.81224826,64.52276057,59.46284866
6.80E+01,7.67E+01,71.58584595,66,72.22276973,68.38779242,51.81152344
7.60E+01,8.11E+01,74.49813843,66,71.43153361,67.22165265,82.71783447
7.20E+01,7.35E+01,67.25306702,72,74.01524596,73.85791143,75.52571869
8.00E+01,7.69E+01,79.17142487,80,81.06100527,81.29145217,82.54061127
8.00E+01,7.73E+01,80.28002167,80,85.76765348,79.81378795,79.94963074
6.60E+01,7.05E+01,72.06970978,81.5,94.04577805,87.13272177,68.40139771
6.40E+01,6.94E+01,71.9753952,81.5,94.04577805,87.75406659,52.01566696
8.50E+01,8.94E+01,91.8796463,73,80.20483715,72.93819368,87.44921112
9.60E+01,9.14E+01,95.40873718,72,79.92292396,70.43510746,88.88383484
1.09E+02,9.75E+01,98.84369659,81.5,92.4111427,94.29479202,106.0993347
1.18E+02,1.09E+02,109.3758545,96,102.5986674,105.0500076,113.7257614
1.41E+02,1.31E+02,132.164978,112,112.4101136,116.9578176,130.0432587
1.59E+02,1.50E+02,160.5704651,126,122.6009483,124.4428369,154.3700714
1.53E+02,1.58E+02,171.4947205,156,144.0332411,144.9945872,170.7431335
1.53E+02,1.51E+02,166.5824127,165,158.591265,160.4410228,163.1975555
1.52E+02,1.60E+02,170.2817841,144,147.8024315,154.4237711,177.4860229
1.57E+02,1.93E+02,193.4608154,144,148.6447624,157.7972736,206.1644745
1.59E+02,1.94E+02,187.8913574,156,151.6105744,160.7112453,205.3171082
1.96E+02,2.33E+02,234.2910004,165,165.9442287,165.9984168,232.2427673
2.08E+02,2.37E+02,218.2297974,165,165.2020794,166.8696603,230.9428558
2.15E+02,2.21E+02,208.8614044,206,197.0858786,207.0667588,220.197113
2.55E+02,2.59E+02,236.9471436,205,217.3281513,213.1917265,236.6417999
2.39E+02,2.07E+02,207.1204376,218,222.9842276,221.4918562,176.0581055
2.32E+02,2.20E+02,197.6380615,263,261.9316488,255.8742668,213.3938904
2.10E+02,1.87E+02,195.365509,235,218.2487624,227.7392528,166.6849976
1.84E+02,1.65E+02,169.6104736,247,242.2166651,238.5271187,160.7284851
1.74E+02,1.69E+02,157.5805511,218,210.0633754,220.5588781,162.3253937
1.64E+02,1.59E+02,154.856308,184,160.6454275,174.9389875,151.932312
1.47E+02,1.40E+02,137.1195068,180,183.7099856,183.6031087,129.6645508
9.80E+01,9.19E+01,84.20639801,159,152.0977599,156.6748291,95.8614502
1.36E+02,1.34E+02,139.0799561,142.5,129.423718,138.664467,136.6602478
1.37E+02,1.38E+02,131.1373901,83,86.05671042,90.64820038,128.9857788
9.00E+01,6.95E+01,73.01998901,113,120.7617779,126.5582258,90.02198029
1.40E+01,-4.82E+00,3.066841125,113,119.3413961,126.5378544,14.44456482
8.00E+00,5.56E+00,5.883659363,96,97.43438477,95.00256762,5.499526978
8.00E+00,7.36E+00,8.553009033,14,19.07626097,17.9894779,6.506469727
1.10E+01,1.14E+01,11.21490479,11,11.65253568,13.7720135,11.59749603
9.00E+00,1.40E+01,14.19946289,11,11.31968379,14.08124387,14.86969757
6.00E+00,1.32E+01,13.25314331,12,12.54697613,16.26416423,10.52881622
6.00E+00,1.41E+01,14.24971771,11,11.52780035,15.69482836,12.23432159
1.00E+01,1.59E+01,15.63104248,9,10.01708084,14.98566643,18.64339447
1.00E+01,1.79E+01,18.5785141,9,10.34993273,14.90448734,21.73103333
7.00E+00,1.58E+01,14.87924957,12,12.87982802,16.6476909,19.85134888
6.00E+00,1.29E+01,10.89982605,12,12.87982802,14.95041235,11.26865387
5.00E+00,1.16E+01,11.75957489,9,11.79686406,14.66289896,11.05018616
6.00E+00,1.11E+01,9.933395386,9,10.34993273,12.42931981,14.91777802
4.00E+00,8.82E+00,7.584457397,9,10.34993273,10.76042797,8.090408325
5.00E+00,8.41E+00,8.773963928,9,19.03846642,13.315635,9.162979126
4.00E+00,7.30E+00,7.346664429,6,7.360573886,10.42594983,7.309318542
3.00E+00,7.81E+00,9.889045715,9,11.25937512,10.19643968,7.40045166
8.00E+00,1.12E+01,9.969413757,6,7.654152639,9.706921525,12.81423187
9.00E+00,1.18E+01,10.02880859,9,8.327466161,8.090370302,10.92539978
7.00E+00,1.05E+01,9.922019958,11,16.86467854,13.93998113,12.09832001
7.00E+00,1.08E+01,10.5916214,11,13.4700876,14.658837,18.86723328
9.00E+00,1.23E+01,11.15601349,9,12.32657168,12.04580009,19.67372131
1.10E+01,1.25E+01,12.04798889,9,12.70068427,10.68686139,18.30901337
1.10E+01,1.31E+01,13.43825531,11,13.4700876,11.79302475,19.23863983
9.00E+00,1.10E+01,11.57276917,12,14.25313452,13.14985529,17.02452087
7.00E+00,8.57E+00,9.611495972,12,14.25313452,13.23927461,13.46376801
4.00E+00,6.39E+00,7.957336426,11,13.23395874,13.42725376,10.67127991
3.00E+00,5.83E+00,7.905357361,9,12.09044281,14.1532133,11.55741882
4.00E+00,7.01E+00,9.531959534,6,8.791330278,15.13180028,14.12228394
7.00E+00,8.88E+00,10.10739136,4.5,8.791330278,16.18851935,13.53995514
6.00E+00,1.13E+01,13.38116455,6,8.791330278,17.47459792,19.98486328
6.00E+00,2.24E+01,22.6419754,9,12.09044281,18.57535265,29.64517212
3.30E+01,3.99E+01,39.77886581,9,11.72323923,16.56751565,39.08222198
4.00E+01,4.65E+01,50.28916931,13,22.99973473,12.3717272,42.78374863
4.00E+01,4.41E+01,46.08269501,40,50.1416154,41.62042301,49.31809998
4.80E+01,5.37E+01,50.54741669,46,54.5289106,48.76498953,58.9320488
4.40E+01,5.03E+01,46.11860657,46,55.72345359,49.60103037,44.95497513
4.10E+01,4.64E+01,39.33493805,52,61.62657,57.47888631,43.35887527
4.40E+01,4.75E+01,42.88175583,47,59.08752276,52.74129777,52.4498024
4.50E+01,4.91E+01,45.58807373,46,57.84136105,49.33144245,49.73051453
7.90E+01,8.78E+01,85.45040894,47,57.89297977,53.03256083,93.82135773
7.60E+01,8.47E+01,83.08387756,47,60.65143246,54.19614492,87.91165161
7.90E+01,9.23E+01,93.42045593,80,90.15350163,88.83696101,87.3647995
9.00E+01,9.78E+01,97.20415497,76,84.65906331,85.30626634,90.73792267
7.30E+01,7.33E+01,68.89853668,80,91.34804462,87.3861943,67.53097534
7.00E+01,6.80E+01,67.9343338,91,95.52029805,88.07628042,75.36331177
6.60E+01,6.03E+01,60.81155396,80,83.07299057,71.43010787,66.43934631
5.90E+01,5.85E+01,62.22367096,80,83.43211408,77.10951983,63.92457199
6.20E+01,6.86E+01,71.91906738,73,80.20483715,76.23464147,77.99980164
6.00E+01,7.50E+01,75.90986633,66,69.77414781,68.6782756,72.37506104
4.10E+01,6.24E+01,58.30997467,66,71.23793836,71.27494956,49.51560974
3.80E+01,5.59E+01,54.34487152,66,69.5256319,68.6312604,31.52011108
3.30E+01,5.21E+01,53.96316147,46,51.55158896,48.93565606,34.71920776
1.80E+01,3.28E+01,35.28940582,41,47.45345686,45.56147213,31.01119232
2.80E+01,3.89E+01,39.95808411,33,42.1234859,35.71048456,38.1872673
